features,importance
client_ccb_SK_DPD_DEF_mean_min,0.6000000000000001
client_ccb_SK_DPD_DEF_mean_count,0.0
client_ccb_SK_DPD_DEF_mean_sum,0.2
client_ccb_SK_DPD_DEF_max_mean,0.6000000000000001
client_ccb_SK_DPD_DEF_max_max,0.0
client_ccb_SK_DPD_DEF_max_min,0.0
client_ccb_SK_DPD_DEF_max_count,0.0
client_ccb_SK_DPD_DEF_max_sum,0.0
client_ccb_SK_DPD_DEF_min_mean,0.0
client_ccb_SK_DPD_DEF_min_max,0.0
client_ccb_SK_DPD_DEF_min_min,0.0
client_ccb_SK_DPD_DEF_min_count,0.0
client_ccb_SK_DPD_DEF_min_sum,0.0
client_ccb_SK_DPD_DEF_count_mean,0.0
client_ccb_SK_DPD_DEF_count_max,0.0
client_ccb_SK_DPD_DEF_count_min,0.0
client_ccb_SK_DPD_DEF_count_count,0.0
client_ccb_SK_DPD_DEF_count_sum,0.0
client_ccb_SK_DPD_DEF_sum_mean,0.0
client_ccb_SK_DPD_DEF_sum_max,0.0
client_ccb_SK_DPD_DEF_sum_min,0.0
client_ccb_SK_DPD_DEF_sum_count,0.0
client_ccb_SK_DPD_DEF_sum_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Active_count_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Active_count_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Active_count_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Active_count_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Active_count_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Active_mean_mean,0.2
client_ccb_NAME_CONTRACT_STATUS_Active_mean_max,0.6
client_ccb_NAME_CONTRACT_STATUS_Active_mean_min,0.2
client_ccb_NAME_CONTRACT_STATUS_Active_mean_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Active_mean_sum,0.4
client_ccb_NAME_CONTRACT_STATUS_Approved_count_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_count_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_count_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_count_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_count_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_mean_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_mean_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_mean_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_mean_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Approved_mean_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_count_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_count_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_count_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_count_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_count_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_mean_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_mean_max,0.2
client_ccb_NAME_CONTRACT_STATUS_Completed_mean_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_mean_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Completed_mean_sum,0.2
client_ccb_NAME_CONTRACT_STATUS_Demand_count_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_count_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_count_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_count_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_count_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_mean_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_mean_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_mean_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_mean_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Demand_mean_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_count_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_count_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_count_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_count_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_count_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_mean_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_mean_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_mean_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_mean_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Refused_mean_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_count_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_count_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_count_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_count_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_count_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_mean_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_mean_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_mean_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_mean_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Sent proposal_mean_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Signed_count_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_Signed_count_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Signed_count_min,0.0
client_ccb_NAME_CONTRACT_STATUS_Signed_count_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Signed_count_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_Signed_mean_mean,0.2
client_ccb_NAME_CONTRACT_STATUS_Signed_mean_max,0.0
client_ccb_NAME_CONTRACT_STATUS_Signed_mean_min,0.2
client_ccb_NAME_CONTRACT_STATUS_Signed_mean_count,0.0
client_ccb_NAME_CONTRACT_STATUS_Signed_mean_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_count_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_count_max,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_count_min,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_count_count,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_count_sum,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_mean_mean,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_mean_max,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_mean_min,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_mean_count,0.0
client_ccb_NAME_CONTRACT_STATUS_nan_mean_sum,0.0
client_pos_MONTHS_BALANCE_mean_mean,1.4000000000000001
client_pos_MONTHS_BALANCE_mean_max,2.6
client_pos_MONTHS_BALANCE_mean_min,0.6000000000000001
client_pos_MONTHS_BALANCE_mean_count,0.0
client_pos_MONTHS_BALANCE_mean_sum,0.4
client_pos_MONTHS_BALANCE_max_mean,1.4000000000000001
client_pos_MONTHS_BALANCE_max_max,9.2
client_pos_MONTHS_BALANCE_max_min,0.4
client_pos_MONTHS_BALANCE_max_count,0.0
client_pos_MONTHS_BALANCE_max_sum,1.4
client_pos_MONTHS_BALANCE_min_mean,3.0
client_pos_MONTHS_BALANCE_min_max,1.2
client_pos_MONTHS_BALANCE_min_min,1.8
client_pos_MONTHS_BALANCE_min_count,0.0
client_pos_MONTHS_BALANCE_min_sum,1.4
client_pos_MONTHS_BALANCE_count_mean,2.5999999999999996
client_pos_MONTHS_BALANCE_count_max,1.2000000000000002
client_pos_MONTHS_BALANCE_count_min,1.0
client_pos_MONTHS_BALANCE_count_count,0.0
client_pos_MONTHS_BALANCE_count_sum,2.4
client_pos_MONTHS_BALANCE_sum_mean,4.2
client_pos_MONTHS_BALANCE_sum_max,2.8
client_pos_MONTHS_BALANCE_sum_min,5.199999999999999
client_pos_MONTHS_BALANCE_sum_count,0.0
client_pos_MONTHS_BALANCE_sum_sum,1.8000000000000003
client_pos_CNT_INSTALMENT_mean_mean,2.6
client_pos_CNT_INSTALMENT_mean_max,1.2
client_pos_CNT_INSTALMENT_mean_min,2.0
client_pos_CNT_INSTALMENT_mean_count,0.0
client_pos_CNT_INSTALMENT_mean_sum,2.0
client_pos_CNT_INSTALMENT_max_mean,2.8
client_pos_CNT_INSTALMENT_max_max,1.0
client_pos_CNT_INSTALMENT_max_min,0.2
client_pos_CNT_INSTALMENT_max_count,0.0
client_pos_CNT_INSTALMENT_max_sum,3.0
client_pos_CNT_INSTALMENT_min_mean,2.2
client_pos_CNT_INSTALMENT_min_max,1.4
client_pos_CNT_INSTALMENT_min_min,1.0
client_pos_CNT_INSTALMENT_min_count,0.0
client_pos_CNT_INSTALMENT_min_sum,4.4
client_pos_CNT_INSTALMENT_count_mean,2.0000000000000004
client_pos_CNT_INSTALMENT_count_max,1.4
client_pos_CNT_INSTALMENT_count_min,0.8
client_pos_CNT_INSTALMENT_count_count,0.0
client_pos_CNT_INSTALMENT_count_sum,2.8000000000000003
client_pos_CNT_INSTALMENT_sum_mean,2.2
client_pos_CNT_INSTALMENT_sum_max,1.4000000000000001
client_pos_CNT_INSTALMENT_sum_min,1.6
client_pos_CNT_INSTALMENT_sum_count,0.0
client_pos_CNT_INSTALMENT_sum_sum,0.8
client_pos_CNT_INSTALMENT_FUTURE_mean_mean,22.2
client_pos_CNT_INSTALMENT_FUTURE_mean_max,9.2
client_pos_CNT_INSTALMENT_FUTURE_mean_min,3.6
client_pos_CNT_INSTALMENT_FUTURE_mean_count,0.0
client_pos_CNT_INSTALMENT_FUTURE_mean_sum,7.0
client_pos_CNT_INSTALMENT_FUTURE_max_mean,1.4
client_pos_CNT_INSTALMENT_FUTURE_max_max,0.2
client_pos_CNT_INSTALMENT_FUTURE_max_min,0.4
client_pos_CNT_INSTALMENT_FUTURE_max_count,0.0
client_pos_CNT_INSTALMENT_FUTURE_max_sum,1.2000000000000002
client_pos_CNT_INSTALMENT_FUTURE_min_mean,14.4
client_pos_CNT_INSTALMENT_FUTURE_min_max,5.8
client_pos_CNT_INSTALMENT_FUTURE_min_min,0.4
client_pos_CNT_INSTALMENT_FUTURE_min_count,0.0
client_pos_CNT_INSTALMENT_FUTURE_min_sum,14.599999999999998
client_pos_CNT_INSTALMENT_FUTURE_count_mean,1.2000000000000002
client_pos_CNT_INSTALMENT_FUTURE_count_max,0.0
client_pos_CNT_INSTALMENT_FUTURE_count_min,0.0
client_pos_CNT_INSTALMENT_FUTURE_count_count,0.0
client_pos_CNT_INSTALMENT_FUTURE_count_sum,0.2
client_pos_CNT_INSTALMENT_FUTURE_sum_mean,1.6
client_pos_CNT_INSTALMENT_FUTURE_sum_max,2.1999999999999997
client_pos_CNT_INSTALMENT_FUTURE_sum_min,1.6
client_pos_CNT_INSTALMENT_FUTURE_sum_count,0.0
client_pos_CNT_INSTALMENT_FUTURE_sum_sum,1.5999999999999999
client_pos_SK_DPD_mean_mean,1.5999999999999999
client_pos_SK_DPD_mean_max,1.0
client_pos_SK_DPD_mean_min,2.8
client_pos_SK_DPD_mean_count,0.0
client_pos_SK_DPD_mean_sum,0.6000000000000001
client_pos_SK_DPD_max_mean,2.4
client_pos_SK_DPD_max_max,0.4
client_pos_SK_DPD_max_min,1.0
client_pos_SK_DPD_max_count,0.0
client_pos_SK_DPD_max_sum,1.2
client_pos_SK_DPD_min_mean,0.0
client_pos_SK_DPD_min_max,0.0
client_pos_SK_DPD_min_min,0.0
client_pos_SK_DPD_min_count,0.0
client_pos_SK_DPD_min_sum,0.0
client_pos_SK_DPD_count_mean,0.0
client_pos_SK_DPD_count_max,0.0
client_pos_SK_DPD_count_min,0.0
client_pos_SK_DPD_count_count,0.0
client_pos_SK_DPD_count_sum,0.0
client_pos_SK_DPD_sum_mean,0.8
client_pos_SK_DPD_sum_max,0.8
client_pos_SK_DPD_sum_min,0.2
client_pos_SK_DPD_sum_count,0.0
client_pos_SK_DPD_sum_sum,1.0
client_pos_SK_DPD_DEF_mean_mean,7.200000000000001
client_pos_SK_DPD_DEF_mean_max,3.6
client_pos_SK_DPD_DEF_mean_min,2.1999999999999997
client_pos_SK_DPD_DEF_mean_count,0.0
client_pos_SK_DPD_DEF_mean_sum,4.6
client_pos_SK_DPD_DEF_max_mean,11.8
client_pos_SK_DPD_DEF_max_max,4.199999999999999
client_pos_SK_DPD_DEF_max_min,0.2
client_pos_SK_DPD_DEF_max_count,0.0
client_pos_SK_DPD_DEF_max_sum,2.2
client_pos_SK_DPD_DEF_min_mean,0.0
client_pos_SK_DPD_DEF_min_max,0.0
client_pos_SK_DPD_DEF_min_min,0.0
client_pos_SK_DPD_DEF_min_count,0.0
client_pos_SK_DPD_DEF_min_sum,0.0
client_pos_SK_DPD_DEF_count_mean,0.0
client_pos_SK_DPD_DEF_count_max,0.0
client_pos_SK_DPD_DEF_count_min,0.0
client_pos_SK_DPD_DEF_count_count,0.0
client_pos_SK_DPD_DEF_count_sum,0.0
client_pos_SK_DPD_DEF_sum_mean,6.199999999999999
client_pos_SK_DPD_DEF_sum_max,1.6
client_pos_SK_DPD_DEF_sum_min,0.2
client_pos_SK_DPD_DEF_sum_count,0.0
client_pos_SK_DPD_DEF_sum_sum,1.5999999999999999
client_pos_NAME_CONTRACT_STATUS_Active_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Active_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_Active_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_Active_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_Active_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Active_mean_mean,5.800000000000001
client_pos_NAME_CONTRACT_STATUS_Active_mean_max,1.2000000000000002
client_pos_NAME_CONTRACT_STATUS_Active_mean_min,1.6
client_pos_NAME_CONTRACT_STATUS_Active_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_Active_mean_sum,3.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_mean_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_mean_max,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_mean_min,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_Amortized debt_mean_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Approved_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Approved_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_Approved_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_Approved_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_Approved_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Approved_mean_mean,0.8
client_pos_NAME_CONTRACT_STATUS_Approved_mean_max,0.0
client_pos_NAME_CONTRACT_STATUS_Approved_mean_min,0.2
client_pos_NAME_CONTRACT_STATUS_Approved_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_Approved_mean_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_mean_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_mean_max,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_mean_min,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_Canceled_mean_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Completed_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Completed_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_Completed_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_Completed_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_Completed_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Completed_mean_mean,4.6000000000000005
client_pos_NAME_CONTRACT_STATUS_Completed_mean_max,0.8
client_pos_NAME_CONTRACT_STATUS_Completed_mean_min,1.2000000000000002
client_pos_NAME_CONTRACT_STATUS_Completed_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_Completed_mean_sum,3.8
client_pos_NAME_CONTRACT_STATUS_Demand_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Demand_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_Demand_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_Demand_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_Demand_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Demand_mean_mean,0.6000000000000001
client_pos_NAME_CONTRACT_STATUS_Demand_mean_max,0.4
client_pos_NAME_CONTRACT_STATUS_Demand_mean_min,0.0
client_pos_NAME_CONTRACT_STATUS_Demand_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_Demand_mean_sum,0.6000000000000001
client_pos_NAME_CONTRACT_STATUS_Returned to the store_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Returned to the store_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_Returned to the store_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_Returned to the store_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_Returned to the store_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Returned to the store_mean_mean,2.8000000000000003
client_pos_NAME_CONTRACT_STATUS_Returned to the store_mean_max,1.5999999999999999
client_pos_NAME_CONTRACT_STATUS_Returned to the store_mean_min,0.4
client_pos_NAME_CONTRACT_STATUS_Returned to the store_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_Returned to the store_mean_sum,1.7999999999999998
client_pos_NAME_CONTRACT_STATUS_Signed_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_Signed_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_Signed_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_Signed_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_Signed_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_Signed_mean_mean,1.6
client_pos_NAME_CONTRACT_STATUS_Signed_mean_max,1.4000000000000001
client_pos_NAME_CONTRACT_STATUS_Signed_mean_min,1.0
client_pos_NAME_CONTRACT_STATUS_Signed_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_Signed_mean_sum,1.4
client_pos_NAME_CONTRACT_STATUS_XNA_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_mean_mean,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_mean_max,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_mean_min,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_XNA_mean_sum,0.0
client_pos_NAME_CONTRACT_STATUS_nan_count_mean,0.0
client_pos_NAME_CONTRACT_STATUS_nan_count_max,0.0
client_pos_NAME_CONTRACT_STATUS_nan_count_min,0.0
client_pos_NAME_CONTRACT_STATUS_nan_count_count,0.0
client_pos_NAME_CONTRACT_STATUS_nan_count_sum,0.0
client_pos_NAME_CONTRACT_STATUS_nan_mean_mean,0.0
client_pos_NAME_CONTRACT_STATUS_nan_mean_max,0.0
client_pos_NAME_CONTRACT_STATUS_nan_mean_min,0.0
client_pos_NAME_CONTRACT_STATUS_nan_mean_count,0.0
client_pos_NAME_CONTRACT_STATUS_nan_mean_sum,0.0
